Field,Career,GPA,Extracurricular_Activities,Internships,Projects,Leadership_Positions,Field_Specific_Courses,Research_Experience,Coding_Skills,Communication_Skills,Problem_Solving_Skills,Teamwork_Skills,Analytical_Skills,Presentation_Skills,Networking_Skills,Industry_Certifications
Architecture,Interior Designer,3.49,7,1,0,1,4,0,2,4,3,0,3,2,2,0
Architecture,Landscape Architect,3.35,9,1,4,1,2,0,0,3,3,4,1,2,4,1
Medicine,Pharmacist,3.766413518700697,4,0,2,0,8,1,1,4,0,4,0,4,4,0
Computer Science,Game Developer,2.61,9,1,4,0,3,1,8,1,4,1,3,2,2,0
Music,Musician,2.04,6,1,1,0,1,1,4,2,2,2,0,4,3,0
Education,Curriculum Developer,3.35,7,0,1,1,2,0,1,4,0,4,2,1,4,1
Finance,Credit Analyst,2.17,4,0,1,1,8,1,2,4,2,0,8,4,0,0
Medicine,Doctor,3.7878326264987097,8,2,3,1,5,1,4,0,4,3,1,2,3,1
Architecture,Landscape Architect,3.61,4,1,3,1,7,1,0,1,2,1,1,1,1,1
Architecture,Architect,3.51,5,0,0,0,9,0,2,4,0,2,1,3,4,0
Psychology,Art Therapist,2.13,6,2,3,1,8,1,0,1,2,3,3,4,0,0
Art,Animator,2.44,3,2,3,0,2,1,3,2,2,3,3,0,2,1
Music,Composer,2.6,6,1,1,1,5,0,3,0,0,1,4,1,4,1
Law,Paralegal,3.49,7,0,0,0,7,1,0,7,0,1,4,0,2,0
Biology,Biologist,3.54,8,0,0,0,5,0,0,0,2,2,2,1,3,1
Engineering,Acoustics Specialist,3.84,0,1,0,1,2,0,0,2,8,0,8,4,1,1
Chemistry,Organic Chemist,2.74,9,1,4,0,4,0,1,4,0,4,3,3,2,0
Education,Special Education Teacher,2.41,9,1,3,1,4,0,2,0,1,1,4,1,3,1
Law,Judge,2.9,7,0,0,1,3,0,0,9,3,4,2,2,3,1
Education,Special Education Teacher,2.96,1,1,0,1,2,0,3,1,3,3,1,0,3,0
Psychology,Art Therapist,2.72,6,1,4,1,6,0,1,3,3,4,2,2,1,1
Art,Art Director,2.44,0,1,5,0,5,1,0,2,2,0,4,3,0,0
Biology,Biochemist,3.97,7,1,0,0,3,0,2,4,1,1,3,4,1,0
Art,Graphic Designer,2.74,2,1,3,1,4,0,4,4,3,3,4,0,4,1
Business,Manager,2.28,2,2,0,1,4,1,2,9,1,3,4,3,1,0
Marketing,Advertising Manager,3.64,3,1,1,1,0,0,1,7,4,1,2,1,1,1
Computer Science,Game Developer,2.59,6,0,4,1,9,0,7,4,3,0,0,4,1,0
Marketing,Marketing Manager,2.41,0,2,1,0,7,0,4,9,3,0,1,1,2,1
Finance,Credit Analyst,2.82,1,0,3,1,0,1,1,1,4,4,10,4,0,1
Law,Legal Analyst,2.65,1,1,0,0,8,1,4,9,3,4,1,2,3,1
Business,Human Resources Specialist,2.86,2,0,4,1,7,1,2,10,2,0,0,4,1,1
Computer Science,AI Researcher,2.56,9,0,2,0,3,1,7,1,2,1,1,4,1,0
Computer Science,Web Developer,2.71,0,1,2,0,6,0,10,2,4,4,0,2,2,1
Music,Sound Engineer,2.85,6,0,4,1,2,1,2,0,1,3,3,0,2,1
Music,Conductor,3.05,8,1,4,1,0,0,3,3,4,0,4,2,0,0
Medicine,Pharmacist,3.691066454412994,5,2,1,0,6,0,2,4,3,3,0,0,0,0
Education,Teacher,2.85,4,0,1,1,1,0,4,2,2,2,3,0,3,0
Music,Musician,3.08,5,0,3,0,3,0,1,1,1,0,4,1,3,1
Psychology,Art Therapist,3.24,4,1,3,0,9,0,3,1,4,1,4,2,1,0
Education,Special Education Teacher,2.77,7,0,1,1,3,1,4,4,4,2,3,0,1,0
Engineering,Aerospace Engineer,3.24,3,1,3,0,9,1,2,4,10,1,10,2,3,0
Biology,Geneticist,3.71,6,2,1,1,6,0,0,2,1,3,0,4,1,1
Law,Legal Analyst,2.9,1,1,2,0,4,1,0,8,0,1,2,2,0,1
Education,Principal,3.04,8,0,1,0,6,0,4,2,2,4,4,3,1,1
Biology,Biotechnologist,2.28,5,1,3,1,7,0,3,4,4,3,1,0,2,0
Art,Graphic Designer,2.5,3,1,3,0,0,1,1,3,2,1,4,2,3,1
Law,Legal Consultant,2.66,6,2,1,0,7,1,4,8,1,4,2,4,2,1
Medicine,Nurse,3.9690905862623613,7,2,2,1,5,0,2,1,1,0,3,0,3,1
Education,Special Education Teacher,3.44,9,1,3,0,5,0,1,2,0,0,2,2,2,1
Biology,Biotechnologist,2.23,1,2,0,1,4,1,1,3,2,2,4,3,2,1
Law,Lawyer,3.39,3,1,4,0,4,1,2,9,3,3,4,2,1,1
Biology,Biologist,2.03,6,1,0,0,0,0,3,4,1,3,3,2,0,0
Business,Construction Manager,2.35,7,0,0,1,3,1,0,7,1,4,0,0,0,1
Medicine,Nurse,3.6024012045281046,1,2,1,1,3,1,1,1,3,3,1,2,1,0
Computer Science,Software Developer,2.63,1,2,2,1,8,1,9,2,2,0,0,3,3,0
Marketing,Marketing Specialist,3.86,7,2,2,1,8,0,1,9,3,2,2,1,2,0
Biology,Biotechnologist,2.84,3,2,0,1,8,0,0,3,1,1,4,0,3,1
Marketing,Advertising Manager,2.54,1,0,4,0,5,0,2,9,2,3,0,4,3,1
Marketing,Marketing Specialist,3.35,8,1,0,0,3,1,4,9,2,4,4,4,0,1
Law,Legal Consultant,3.06,8,1,0,1,3,1,1,10,3,4,3,3,2,1
Psychology,Music Therapist,3.57,9,0,3,0,8,1,0,1,1,0,2,3,0,1
Art,Illustrator,2.67,9,1,5,1,1,0,1,1,1,1,2,2,2,1
Biology,Microbiologist,3.98,8,0,2,0,8,1,4,1,3,3,0,2,0,0
Engineering,Fluid Mechanics Engineer,3.01,9,1,3,1,7,1,3,2,10,0,10,2,0,0
Art,Art Director,2.71,0,0,5,0,7,1,0,0,1,1,4,0,1,0
Psychology,Counselor,3.62,7,1,0,1,6,0,0,2,2,0,1,4,3,1
Architecture,Landscape Architect,2.53,0,1,2,0,8,1,2,4,0,4,1,1,4,1
Finance,Financial Controller,2.96,7,2,4,0,1,0,1,4,0,0,9,1,2,1
Business,Manager,3.9,3,1,1,1,2,0,0,7,2,2,1,4,0,1
Architecture,Architectural Technologist,3.64,7,1,3,0,0,1,1,2,2,2,2,0,1,1
Chemistry,Organic Chemist,3.17,1,2,3,0,3,0,3,1,4,1,4,0,0,1
Marketing,Brand Manager,3.47,2,2,4,0,5,1,1,9,1,2,1,0,2,0
Marketing,Marketing Specialist,2.39,2,2,1,0,4,1,3,9,2,2,3,0,1,1
Biology,Biologist,2.98,9,1,2,0,0,1,0,1,3,2,0,3,3,1
Engineering,Biomedical Engineer,2.75,1,0,0,0,3,0,2,2,7,4,8,4,4,0
Architecture,Landscape Architect,2.99,6,2,3,0,6,0,2,2,4,1,1,3,0,1
Law,Legal Analyst,2.27,5,1,0,0,4,1,3,7,4,4,2,2,2,0
Education,Curriculum Developer,2.65,6,2,3,0,0,1,1,0,1,3,3,2,0,1
Education,Principal,2.54,6,2,3,0,5,0,1,3,0,3,1,1,4,0
Architecture,Landscape Architect,3.32,1,0,2,1,2,0,0,3,2,0,2,3,2,0
Marketing,Social Media Manager,3.32,5,2,0,1,0,0,0,10,3,1,3,1,4,1
Art,Illustrator,3.28,7,0,3,0,7,0,4,4,3,0,0,2,0,1
Chemistry,Organic Chemist,2.61,6,0,2,0,0,1,0,3,4,1,1,4,2,1
Art,Graphic Designer,3.63,4,2,3,0,6,0,4,2,4,0,0,3,0,0
Physics,Nuclear Physicist,3.72,4,2,3,0,7,1,0,2,0,4,0,3,1,0
Marketing,Social Media Manager,2.67,7,2,1,0,4,0,1,7,4,1,1,1,0,1
Music,Composer,3.13,7,1,4,0,6,1,3,3,1,0,1,3,3,1
Engineering,Fluid Mechanics Engineer,2.63,6,0,3,1,9,1,1,4,8,4,9,1,1,0
Biology,Microbiologist,2.08,8,1,1,0,4,1,1,3,1,4,3,0,0,0
Engineering,Aerospace Engineer,2.57,2,2,1,0,4,1,3,0,8,3,9,3,2,0
Computer Science,Software Developer,3.51,0,0,2,0,2,1,8,0,4,1,0,3,3,1
Music,Musician,3.95,5,0,4,0,0,0,4,2,4,2,4,4,2,0
Business,Human Resources Specialist,3.51,8,0,3,1,1,1,4,7,1,1,3,2,2,0
Architecture,Landscape Architect,3.06,6,0,0,1,8,1,3,1,2,4,4,4,3,0
Physics,Nuclear Physicist,3.75,6,0,1,1,6,1,2,1,1,4,4,4,4,0
Engineering,Biomedical Engineer,3.05,2,1,1,0,2,0,2,1,7,2,8,4,2,1
Medicine,Physician Assistant,3.519200438663172,9,2,4,0,3,0,2,2,1,1,1,3,3,0
Chemistry,Analytical Chemist,2.33,7,2,4,1,1,0,1,2,1,1,2,3,0,0
Music,Composer,2.19,6,2,1,1,7,0,1,1,4,1,3,1,0,1
Law,Lawyer,2.25,1,1,1,0,9,1,1,10,2,4,2,4,0,1
Finance,Financial Analyst,3.89,2,1,2,1,9,0,2,2,2,4,10,3,2,1
Marketing,Marketing Manager,2.3,5,2,1,0,2,0,3,9,0,4,0,3,0,1
Psychology,Clinical Psychologist,2.03,5,1,2,1,5,0,3,3,0,2,1,3,3,1
Education,Special Education Teacher,3.16,6,2,3,0,2,0,2,1,4,2,2,4,1,1
Marketing,Marketing Specialist,3.11,8,0,2,0,6,1,3,10,4,1,4,1,3,0
Medicine,Nurse,3.8485831271451754,9,1,3,1,2,0,1,0,3,4,4,4,4,0
Physics,Astronomer,3.32,6,0,3,1,0,0,2,1,1,1,4,1,4,0
Art,Graphic Designer,3.55,0,0,3,1,0,0,2,0,1,0,2,0,0,0
Physics,Astronomer,2.88,8,2,1,0,8,1,3,4,4,3,2,2,2,0
Psychology,Forensic Psychologist,2.71,3,0,2,0,3,1,2,0,0,4,4,4,4,0
Chemistry,Inorganic Chemist,3.87,5,2,1,1,8,0,4,0,4,4,3,0,1,1
Chemistry,Chemist,3.21,4,1,4,0,8,1,2,0,3,4,0,1,3,0
Engineering,Chemical Engineer,3.6,2,1,4,1,9,0,4,0,7,3,9,3,3,0
Finance,Risk Analyst,3.48,3,2,4,0,8,0,4,1,0,4,10,2,2,0
Business,Human Resources Specialist,3.12,4,2,0,1,4,1,2,10,2,1,1,1,0,0
Music,Music Teacher,2.03,10,2,0,1,8,1,0,2,3,3,3,3,0,1
Marketing,Advertising Manager,3.73,1,2,0,1,6,0,2,10,3,1,1,4,1,0
Architecture,Landscape Architect,2.31,3,1,4,1,4,0,0,4,3,3,4,2,3,0
Computer Science,Game Developer,3.91,2,2,4,1,9,0,7,3,2,4,4,2,2,1
Computer Science,Software Developer,3.47,2,2,3,1,2,1,8,1,2,4,4,1,1,0
Engineering,Acoustics Specialist,3.86,9,2,0,1,5,0,1,0,9,1,7,3,3,0
Education,Curriculum Developer,2.85,5,2,1,1,5,0,3,2,0,2,1,1,4,1
Biology,Microbiologist,2.01,2,1,4,1,0,1,3,4,4,0,3,1,0,0
Computer Science,AI Researcher,3.18,0,1,1,1,6,0,8,0,4,0,3,0,1,1
Marketing,Market Research Analyst,3.06,6,1,4,1,0,1,0,10,0,0,3,0,3,0
Business,Construction Manager,3.38,3,2,3,0,7,1,0,10,0,1,0,2,3,1
Music,Composer,2.52,9,2,1,1,4,0,4,2,0,2,1,1,3,0
Art,Illustrator,2.85,5,0,5,1,4,1,0,1,1,1,2,1,3,1
Law,Lawyer,3.85,5,1,4,0,3,1,2,10,3,2,3,4,3,0
Music,Sound Engineer,3.73,8,2,2,0,8,0,1,1,3,0,4,2,4,0
Finance,Investment Banker,2.99,4,2,4,1,7,1,3,0,3,2,8,2,3,1
Education,Principal,2.28,7,2,0,0,8,1,4,3,4,2,4,1,3,1
Biology,Biotechnologist,3.49,0,2,4,0,8,0,1,0,2,1,4,1,2,1
Music,Music Teacher,2.21,6,1,2,1,0,0,2,2,1,0,1,4,1,1
Music,Conductor,2.69,9,0,0,1,5,0,1,3,0,4,1,2,0,0
Business,Human Resources Specialist,3.12,9,1,4,0,7,0,2,7,3,1,1,0,3,1
Biology,Microbiologist,2.38,8,0,0,1,4,1,2,3,2,2,3,4,1,0
Medicine,Doctor,3.6273743536683596,1,0,3,0,6,1,4,4,2,3,1,1,4,1
Art,Artist,2.44,0,2,5,0,4,0,4,2,4,2,2,4,1,0
Marketing,Advertising Manager,2.99,7,0,0,1,8,1,1,10,2,2,4,0,1,0
Psychology,Psychologist,3.49,8,0,4,0,5,0,2,0,4,4,4,2,0,0
Physics,Quantum Physicist,3.68,1,2,0,1,0,0,4,0,0,2,3,1,2,1
Computer Science,Software Developer,2.41,2,1,1,1,3,0,9,2,0,3,3,1,4,0
Marketing,Marketing Specialist,3.63,4,1,4,1,0,0,2,7,4,0,3,3,2,1
Biology,Ecologist,2.67,7,2,4,0,1,0,3,4,3,3,4,3,1,1
Education,Curriculum Developer,3.61,1,2,3,0,5,0,1,2,1,4,4,2,1,0
Chemistry,Chemist,3.62,8,1,1,0,2,0,4,2,3,0,3,1,4,1
Medicine,Surgeon,3.5235291897300094,6,2,2,1,5,1,0,1,2,0,0,4,0,0
Education,Principal,3.25,7,1,0,1,5,0,4,2,3,0,0,3,1,1
Psychology,School Counselor,3.99,8,1,0,0,9,1,2,0,3,0,2,3,0,1
Music,Musician,3.64,9,2,1,1,2,1,2,3,4,4,2,4,3,0
Architecture,Interior Designer,3.74,2,1,1,1,9,0,0,4,3,2,1,4,4,1
Education,Education Administrator,3.1,4,0,2,1,2,0,4,3,3,0,3,0,1,1
Physics,Quantum Physicist,3.0,3,2,1,0,8,1,1,1,1,2,4,0,1,0
Architecture,Urban Planner,3.39,5,2,3,1,1,1,4,2,0,4,3,2,3,1
Art,Art Director,2.55,0,0,3,1,0,1,3,4,2,3,2,1,4,1
Law,Legal Secretary,3.97,6,2,4,1,9,1,3,10,2,0,2,2,2,1
Medicine,Surgeon,3.7842159771652515,7,0,3,1,9,0,4,0,1,3,2,0,0,1
Marketing,Brand Manager,2.93,6,1,3,1,7,1,0,7,3,0,3,3,1,0
Music,Musician,2.83,6,1,2,0,6,0,0,1,3,3,1,4,1,0
Finance,Actuary,3.81,6,0,2,1,9,1,0,2,0,3,8,3,0,1
Physics,Nuclear Physicist,2.88,7,1,4,0,2,0,3,4,3,3,0,3,4,0
Biology,Ecologist,2.91,8,0,3,0,9,0,0,0,0,3,2,1,0,0
Engineering,Civil Engineer,2.14,3,0,4,0,8,0,0,3,9,4,7,4,2,1
Physics,Astronomer,2.29,9,0,1,1,7,1,1,0,1,3,2,1,0,1
Marketing,Brand Manager,2.52,6,2,4,0,6,1,2,7,3,1,0,3,0,1
Law,Paralegal,3.62,5,2,0,1,4,0,4,9,1,4,4,2,4,1
Finance,Risk Analyst,3.12,8,1,2,0,9,1,4,4,1,0,10,3,3,0
Music,Musician,2.96,8,2,0,1,9,1,1,4,3,4,3,3,1,0
Engineering,Aerospace Engineer,2.63,3,1,1,0,6,0,4,4,7,1,8,1,1,1
Education,Special Education Teacher,2.41,0,1,4,1,3,0,3,3,0,0,2,3,3,0
Education,Curriculum Developer,3.16,7,0,0,0,8,1,0,4,3,3,3,4,1,1
Computer Science,Game Developer,2.18,7,0,2,0,6,0,8,2,3,4,0,4,0,1
Computer Science,AI Researcher,3.91,5,0,2,1,0,1,7,3,0,3,0,2,1,0
Chemistry,Physical Chemist,3.05,3,0,3,0,3,1,1,4,4,0,3,2,2,1
Law,Judge,2.79,3,2,0,0,0,1,0,10,1,0,0,3,3,0
Engineering,Civil Engineer,2.82,3,1,3,0,0,1,2,4,7,1,7,1,3,0
Computer Science,Data Scientist,2.27,9,2,1,0,5,1,8,3,0,4,4,4,4,1
Biology,Biotechnologist,2.6,8,1,1,1,7,0,1,0,0,4,0,3,4,0
Biology,Geneticist,2.45,3,2,0,0,5,0,1,2,3,3,1,4,2,1
Biology,Biologist,3.93,1,1,0,0,1,0,4,3,1,1,4,2,1,0
Chemistry,Analytical Chemist,2.11,9,1,4,0,5,0,2,2,0,2,1,0,3,1
Business,Manager,3.53,3,1,3,0,6,1,4,9,2,0,3,0,3,0
Finance,Financial Controller,2.14,7,2,1,1,3,0,4,4,2,2,8,0,2,0
Computer Science,Game Developer,2.1,8,0,3,1,0,1,9,3,4,4,1,4,0,0
Engineering,Chemical Engineer,2.7,7,0,3,1,5,0,2,2,10,3,10,3,4,1
Psychology,Counselor,2.91,3,2,1,1,8,0,4,2,2,0,3,2,1,1
Engineering,Acoustics Specialist,2.58,2,0,3,1,6,1,1,1,9,4,10,3,1,1
Finance,Risk Analyst,2.48,7,0,1,1,0,0,4,4,1,1,9,2,3,0
Chemistry,Analytical Chemist,3.43,5,0,1,1,9,0,1,3,2,4,4,4,0,0
Marketing,Advertising Manager,3.79,2,2,3,0,1,0,0,7,0,1,1,4,2,1
Architecture,Architect,2.26,6,0,4,1,7,0,1,4,2,0,2,2,1,0
Education,Teacher,2.89,7,1,4,0,4,0,1,2,0,3,3,3,2,1
Engineering,Civil Engineer,3.32,3,2,1,1,1,1,3,2,8,2,7,3,0,1
Medicine,Nurse,3.9741847763944596,8,0,0,0,6,0,1,2,0,1,1,1,1,0
Computer Science,AI Researcher,2.8,6,0,3,0,9,0,9,2,2,4,1,3,1,0
Computer Science,Cybersecurity Analyst,3.5,2,1,2,1,5,0,8,3,2,0,4,1,1,1
Education,Education Administrator,2.94,1,2,1,0,5,0,1,3,4,2,2,2,3,1
Art,Illustrator,3.38,2,1,3,1,1,1,1,0,1,3,3,4,2,0
Art,Art Director,3.54,4,2,5,1,9,1,0,0,3,3,4,1,4,0
Art,Graphic Designer,3.6,1,2,5,0,0,0,4,2,3,3,0,1,3,0
Engineering,Aerospace Engineer,2.25,8,0,2,1,5,1,0,4,9,3,10,1,1,0
Medicine,Surgeon,3.6065710596569684,6,2,4,0,3,1,3,0,3,4,2,3,4,1
Finance,Financial Analyst,3.66,4,2,2,1,2,1,3,2,4,1,7,1,2,1
Chemistry,Analytical Chemist,3.79,2,0,2,0,1,0,1,4,1,2,2,3,2,1
Art,Art Director,3.8,6,0,5,0,6,1,3,0,1,0,0,2,2,1
Finance,Actuary,3.48,7,2,1,1,8,0,1,3,2,1,10,1,4,1
Chemistry,Physical Chemist,3.11,4,0,3,0,6,1,4,3,1,2,4,4,1,0
Computer Science,Web Developer,2.97,3,1,0,1,2,1,8,2,2,1,2,4,4,0
Medicine,Surgeon,3.926658593333293,5,2,0,1,4,0,1,4,4,4,1,2,0,0
Architecture,Landscape Architect,2.06,1,0,2,0,2,0,3,3,4,0,2,0,4,1
Engineering,Chemical Engineer,3.24,6,2,0,1,5,0,1,3,7,4,10,1,2,0
Computer Science,Software Developer,2.48,3,1,0,1,9,0,10,0,4,1,1,4,0,1
Education,Education Administrator,2.6,5,0,2,0,7,0,2,2,2,0,1,2,3,0
Architecture,Architectural Technologist,3.47,4,0,4,1,3,0,4,0,4,1,2,4,1,1
Marketing,Social Media Manager,2.78,6,2,1,0,3,1,0,8,0,1,2,0,3,0
Architecture,Architect,3.02,6,0,2,0,7,0,4,3,1,4,1,1,0,0
Music,Composer,2.19,8,1,1,0,1,1,2,0,3,3,2,1,1,1
Marketing,Social Media Manager,3.63,2,2,0,1,3,1,2,7,0,4,1,2,1,1
Chemistry,Analytical Chemist,3.99,9,1,4,1,8,1,0,1,4,1,1,4,2,0
Business,Human Resources Specialist,3.94,2,2,3,1,7,1,1,9,2,2,0,3,0,1
Psychology,Psychologist,2.37,1,0,1,1,4,1,4,2,0,1,3,4,4,1
Chemistry,Chemist,2.74,4,1,2,0,1,1,3,2,4,3,4,4,2,1
Music,Musician,2.98,5,0,3,0,5,0,2,2,3,4,1,0,0,1
Business,Human Resources Specialist,2.22,4,0,4,0,3,1,3,10,3,2,3,0,1,0
Education,Special Education Teacher,2.11,3,0,4,1,8,1,4,2,2,1,4,4,3,0
Computer Science,Game Developer,3.71,3,0,3,0,7,0,9,4,1,3,3,2,0,0
Architecture,Interior Designer,2.6,3,2,3,1,5,0,0,1,0,4,3,2,0,0
Physics,Nuclear Physicist,2.16,4,0,3,0,9,0,4,2,2,2,2,1,3,1
Music,Sound Engineer,2.34,8,0,4,1,4,0,2,4,1,3,2,1,4,1
Chemistry,Inorganic Chemist,3.56,1,2,2,1,1,0,1,4,3,0,4,4,3,1
Chemistry,Chemist,3.08,0,1,1,1,9,1,4,0,0,4,3,2,3,0
Psychology,Art Therapist,2.06,9,0,2,0,8,0,0,4,1,0,1,1,3,0
Art,Art Director,3.74,7,0,3,1,0,1,3,2,3,2,2,3,4,0
Computer Science,Software Developer,3.52,4,0,0,1,4,0,8,0,1,1,4,0,1,1
Physics,Nuclear Physicist,2.18,5,2,3,0,5,1,1,3,0,1,3,2,4,1
Physics,Nuclear Physicist,2.66,7,0,2,0,0,0,1,0,0,3,2,4,1,1
Medicine,Nurse,3.5927044251870273,0,1,4,1,2,0,0,3,3,0,0,4,4,1
Physics,Nuclear Physicist,2.34,8,0,2,0,0,1,4,3,2,3,4,4,1,0
Computer Science,Web Developer,2.72,9,0,3,1,5,0,8,0,2,3,1,2,4,0
Medicine,Doctor,3.922398790594073,8,1,1,1,8,1,2,2,1,1,4,1,0,0
Physics,Quantum Physicist,2.74,1,0,4,0,9,0,3,3,2,2,1,0,0,1
Computer Science,Data Scientist,3.53,3,1,4,1,6,0,10,1,3,4,4,3,1,0
Physics,Astronomer,2.09,2,2,4,0,8,0,4,3,2,2,1,0,0,0
Medicine,Nurse,3.56972511810258,6,1,0,1,1,1,3,2,4,0,4,3,3,0
Marketing,Advertising Manager,2.98,9,0,4,0,2,1,2,8,4,2,2,1,2,1
Biology,Biochemist,3.08,5,1,4,0,0,1,3,2,1,2,4,1,1,0
Chemistry,Organic Chemist,2.9,2,1,3,1,8,1,2,0,3,0,1,1,0,1
Chemistry,Inorganic Chemist,2.31,9,0,2,1,8,1,4,3,4,2,4,4,0,1
Music,Music Teacher,3.48,8,2,3,1,1,1,3,1,3,1,0,0,0,1
Marketing,Marketing Specialist,3.04,3,2,3,0,2,1,2,9,2,3,1,0,1,0
Music,Conductor,2.51,7,2,0,0,8,1,3,2,0,4,1,2,4,1
Biology,Biologist,3.43,9,1,3,1,0,0,2,2,2,0,3,0,3,0
Computer Science,AI Researcher,3.06,2,2,4,0,1,0,10,3,0,2,2,1,2,0
Music,Composer,3.36,7,2,2,0,7,1,3,4,4,0,1,1,0,0
Physics,Astronomer,3.92,1,1,1,1,5,1,4,3,1,2,3,1,3,0
Art,Animator,2.84,6,0,4,1,3,0,4,3,3,3,1,2,1,0
Art,Illustrator,2.91,6,2,4,0,9,1,3,3,4,1,2,0,3,1
Medicine,Pharmacist,3.918724797541731,8,1,1,0,9,0,1,1,0,2,2,2,0,1
Chemistry,Chemist,3.1,3,1,3,1,5,0,0,2,3,2,3,4,0,1
Law,Paralegal,2.49,8,0,2,1,9,1,1,10,3,2,4,3,3,1
Education,Principal,2.56,0,1,1,0,8,0,3,2,1,3,3,4,0,1
Marketing,Brand Manager,3.78,0,2,3,0,0,1,4,8,1,0,4,1,1,1
Chemistry,Inorganic Chemist,2.23,5,1,1,0,3,0,1,0,1,2,0,1,0,0
Art,Animator,3.2,8,0,4,1,3,0,3,4,1,3,2,1,0,1
Engineering,Biomedical Engineer,2.21,7,0,3,0,9,1,3,0,9,2,10,3,0,0
Psychology,Industrial-Organizational Psychologist,3.53,7,1,2,1,8,0,1,0,4,2,2,0,4,0
Biology,Biologist,3.61,4,0,1,1,0,0,1,1,2,3,0,0,4,0
Art,Art Director,3.42,5,1,5,1,5,0,2,0,0,3,0,3,2,1
Biology,Biologist,2.31,2,2,2,1,2,0,4,1,3,0,3,0,0,0
Education,Special Education Teacher,2.36,4,2,1,1,6,0,4,2,2,0,2,1,2,0
Art,Graphic Designer,3.78,6,1,3,0,3,1,1,3,1,3,3,3,4,0
Medicine,Pharmacist,3.596128959234046,6,1,1,1,8,1,4,0,3,3,0,0,2,0
Engineering,Aerospace Engineer,3.29,3,2,3,1,3,0,0,3,10,2,10,0,3,1
Business,Human Resources Specialist,2.53,8,2,3,1,3,0,3,8,2,4,1,3,0,1
Physics,Astronomer,2.19,8,2,2,0,7,0,3,3,1,3,3,2,2,0
Computer Science,Cybersecurity Analyst,3.87,4,0,0,0,4,0,9,1,2,0,1,0,2,0
Medicine,Physician Assistant,3.8205124288176773,0,2,3,1,7,0,2,2,2,1,0,4,1,1
Biology,Biologist,2.14,5,2,2,0,5,1,3,0,2,4,0,0,1,0
Psychology,Clinical Psychologist,3.82,0,0,3,1,1,0,0,1,2,4,2,0,0,1
Medicine,Physician Assistant,3.501354074910226,8,1,4,0,9,1,3,4,0,3,2,1,0,1
Music,Composer,3.05,8,2,2,1,8,1,2,2,1,0,2,0,0,1
Art,Artist,3.8,0,2,5,1,7,0,1,4,3,4,1,4,1,1
Art,Graphic Designer,2.92,4,0,4,0,4,0,2,2,3,0,4,2,3,0
Engineering,Mechanical Engineer,2.71,2,0,0,0,0,1,3,4,7,1,8,0,0,0
Computer Science,Cybersecurity Analyst,2.71,5,0,3,0,0,0,9,2,1,2,0,1,0,1
Education,Principal,2.04,2,1,0,0,8,1,0,3,2,3,0,3,2,1
Law,Paralegal,3.56,9,2,1,1,2,0,2,9,2,2,3,2,2,1
Business,Entrepreneur,3.47,3,2,3,1,4,0,0,8,3,4,2,0,0,0
Education,Principal,3.28,0,0,4,1,4,1,1,1,0,4,0,3,1,0
Law,Legal Analyst,3.01,9,2,0,0,5,1,1,8,2,3,2,1,3,0
Architecture,Interior Designer,2.67,5,2,3,0,1,0,4,4,0,2,2,2,0,0
Music,Composer,3.63,10,1,1,1,0,1,0,1,3,1,0,4,1,1
Law,Legal Secretary,3.58,9,2,0,1,3,0,0,8,0,4,3,0,2,1
Chemistry,Analytical Chemist,2.55,1,0,0,0,7,1,0,4,1,4,4,0,1,1
Music,Composer,2.29,9,1,2,1,2,1,0,4,3,4,2,2,4,1
Engineering,Chemical Engineer,2.08,3,2,0,1,2,0,2,2,10,1,7,2,4,0
Music,Conductor,2.64,9,0,0,1,9,1,3,3,1,4,4,2,4,1
Computer Science,Cybersecurity Analyst,3.95,8,2,4,1,6,1,10,0,0,0,4,4,2,0
Engineering,Mechanical Engineer,3.48,2,2,3,0,2,0,1,1,10,3,9,2,1,1
Physics,Physicist,3.5,0,0,3,1,7,0,1,2,0,3,3,3,1,0
Biology,Biochemist,2.66,6,2,3,1,0,1,3,1,1,3,2,0,2,0
Medicine,Physician Assistant,3.880164110702069,0,0,1,0,7,1,2,4,1,3,4,2,1,1
Marketing,Social Media Manager,3.18,3,2,4,1,7,1,4,7,2,3,1,2,3,0
Business,Human Resources Specialist,2.19,7,1,4,1,2,1,2,7,4,1,0,1,2,1
Education,Education Administrator,2.43,7,0,1,1,7,0,1,4,2,1,4,0,3,0
Medicine,Dentist,3.695458713420581,4,0,2,0,4,0,1,3,2,2,2,2,3,1
Physics,Quantum Physicist,2.94,6,0,1,1,4,0,1,1,4,2,4,3,0,1
Art,Artist,2.75,6,0,5,1,3,1,2,0,1,3,0,2,0,0
Law,Judge,2.56,0,0,4,0,2,0,1,10,0,0,3,0,0,0
Law,Lawyer,2.33,6,0,3,0,3,1,4,7,3,0,1,4,3,1
Computer Science,AI Researcher,2.65,5,2,0,0,6,0,9,3,2,3,3,2,2,0
Music,Musician,2.75,5,2,3,0,3,1,1,2,1,2,0,1,4,0
Business,Construction Manager,2.18,3,1,1,1,5,0,3,7,3,1,4,3,1,0
Education,Special Education Teacher,3.18,6,0,0,0,0,1,2,1,4,1,3,1,1,1
Physics,Astronomer,2.91,1,2,0,0,8,1,2,0,0,1,1,4,4,0
Marketing,Marketing Specialist,3.29,5,1,3,1,7,1,4,7,4,3,3,1,3,0
