field,career,gpa,extracurricular_activities,internships,projects,leadership_positions,field_specific_courses,research_experience,coding_skills,communication_skills,problem_solving_skills,teamwork_skills,analytical_skills,presentation_skills,networking_skills,industry_certifications
10,4,2.03,5,2,3,0,0,1,2,9,3,2,0,1,1,1
7,62,2.49,6,0,2,1,6,0,3,4,10,4,8,2,1,1
3,37,2.81,4,2,2,1,4,0,4,10,3,2,0,1,3,0
0,8,3.28,2,0,1,0,3,0,3,2,3,1,2,4,4,0
0,9,3.47,4,2,2,1,4,0,3,3,3,3,1,1,2,1
3,37,3.89,3,0,4,1,2,0,2,8,0,0,1,3,2,0
6,75,2.97,1,1,2,1,8,0,4,4,3,0,3,2,2,0
4,20,3.72,1,0,1,1,5,1,0,2,0,0,3,3,2,0
4,6,3.1,5,2,0,1,7,0,0,3,2,1,3,3,4,0
11,31,3.530820941718412,0,2,2,0,6,1,2,2,1,1,1,3,3,0
11,68,3.7661551316899553,5,0,2,1,6,1,2,0,3,0,2,2,1,1
11,33,3.849107726747236,6,1,1,0,0,1,4,4,3,2,0,1,0,0
5,82,3.25,6,0,1,0,0,0,7,3,1,1,4,4,2,1
11,68,3.621484229227285,7,0,0,1,9,1,0,3,4,0,4,0,2,1
4,72,2.5,4,0,4,0,6,0,3,4,1,4,1,3,2,1
11,33,3.7647178702706383,5,1,2,1,0,0,0,2,1,1,2,3,4,1
3,37,3.33,3,1,1,0,6,1,2,10,0,0,3,2,2,1
9,56,3.82,7,1,0,0,7,0,3,7,1,3,0,4,4,1
3,25,3.93,8,2,2,0,4,1,3,9,3,3,0,0,0,0
12,23,3.77,10,2,4,1,2,1,1,1,2,4,1,4,3,0
8,40,2.09,4,1,4,0,2,0,0,4,2,1,8,4,0,1
0,53,2.29,8,1,4,1,9,1,1,2,3,2,1,1,0,1
14,26,3.72,6,0,2,1,8,0,4,2,4,1,1,3,1,0
13,74,3.19,9,2,4,0,3,1,4,3,2,4,1,0,0,1
9,54,3.94,5,1,0,1,9,0,4,7,0,1,0,4,4,1
12,64,2.34,6,0,1,1,0,1,1,4,4,2,2,1,2,0
9,57,2.82,2,0,4,1,3,0,4,10,2,4,1,3,4,1
0,9,2.09,5,2,2,0,6,0,1,1,2,0,3,2,3,1
12,83,2.37,7,0,1,1,4,1,2,2,3,1,1,1,1,0
0,50,3.62,2,1,2,0,5,0,4,1,2,0,0,4,4,0
4,20,2.02,9,2,4,1,8,1,4,3,3,3,0,2,2,0
10,18,3.38,4,1,4,0,6,0,0,9,0,1,4,2,3,1
8,1,2.2,3,0,0,1,4,1,4,3,0,1,8,1,4,0
13,67,2.37,2,2,0,0,9,0,2,1,3,4,1,3,1,1
8,1,2.67,3,1,0,0,8,0,1,4,3,4,9,3,3,0
14,80,3.57,1,1,1,0,6,0,4,0,4,3,1,4,3,1
5,43,2.39,6,1,3,1,1,1,9,1,2,2,1,0,4,0
12,66,3.37,8,2,4,0,0,0,4,0,1,0,2,0,3,1
7,19,2.98,4,0,0,1,9,0,4,4,8,2,8,4,0,0
12,66,3.45,9,1,3,0,0,0,4,2,3,3,1,0,0,0
14,42,2.43,5,0,3,0,7,0,1,4,2,2,2,0,3,1
4,69,2.03,8,2,0,1,3,1,4,1,3,1,0,1,2,1
10,81,4.0,9,2,1,1,8,1,4,10,3,0,0,2,0,1
0,50,3.32,2,0,3,1,0,1,1,2,0,4,0,3,2,0
13,67,2.29,0,1,3,0,4,1,2,1,2,1,2,2,0,0
7,21,2.16,9,1,1,1,8,1,0,0,9,0,9,1,3,1
0,87,3.79,1,1,3,1,5,0,2,3,3,1,3,3,4,1
13,13,3.61,5,1,0,0,1,0,0,1,3,3,3,3,2,0
6,75,3.56,9,2,0,1,3,1,2,2,0,4,0,1,3,0
6,28,2.92,8,1,4,0,1,0,2,0,0,4,4,3,3,1
3,58,2.32,5,1,2,1,9,1,3,7,2,4,1,4,1,1
14,22,2.95,9,2,3,1,4,1,1,3,3,1,2,0,4,0
0,87,2.72,9,0,1,1,4,1,3,1,3,3,3,0,1,1
14,11,2.8,5,1,3,0,4,1,2,1,2,3,3,3,4,1
5,29,2.02,0,0,1,0,1,0,7,4,3,1,1,4,0,0
10,81,3.02,0,0,2,0,6,1,1,9,4,3,3,4,3,1
13,77,2.89,6,0,4,1,4,1,0,4,2,4,0,2,4,0
1,10,2.91,9,1,5,0,5,0,4,1,2,1,3,0,2,1
7,87,2.82,5,0,2,0,3,1,4,4,2,2,1,0,1,1
4,10,3.21,1,2,0,0,8,1,3,4,0,3,0,3,0,1
7,20,3.71,1,0,0,0,5,0,1,1,1,2,2,3,4,1
13,58,3.24,3,1,3,0,1,0,4,1,3,1,2,1,2,0
9,35,3.87,0,2,4,0,0,0,4,4,3,4,4,3,2,0
10,1,3.22,2,0,0,1,2,0,0,2,4,3,1,2,4,1
11,29,2.58,4,0,1,1,0,1,1,2,4,2,2,3,0,0
5,84,3.5,2,1,0,0,0,0,2,3,3,4,4,2,4,0
6,21,2.94,3,2,0,1,3,0,0,0,1,0,2,3,3,1
11,12,3.12,5,2,2,1,7,0,2,4,4,4,0,3,2,1
3,8,3.19,0,2,1,1,5,1,2,4,1,3,0,0,4,1
6,45,3.86,5,1,1,1,5,1,1,1,4,2,4,0,2,0
7,2,2.02,4,2,3,1,4,1,1,3,2,3,4,1,2,0
4,69,2.8,4,2,4,0,7,0,2,1,2,1,4,2,2,0
7,50,2.44,0,0,0,1,0,0,3,0,1,0,3,0,3,0
0,43,3.91,3,2,1,1,1,1,2,2,1,0,1,3,2,1
4,64,2.28,0,2,3,1,0,0,2,3,2,3,4,2,3,0
9,59,2.66,0,2,3,0,7,0,2,0,4,3,1,3,0,1
12,24,2.29,5,1,1,1,0,1,2,2,1,3,4,3,1,1
11,19,3.35,6,2,2,0,4,1,1,2,3,3,3,3,1,1
10,80,3.74,4,0,4,0,3,1,1,0,3,1,0,1,2,1
13,76,3.24,1,0,2,1,6,1,2,0,0,3,0,0,4,0
2,84,2.47,7,0,0,1,6,0,4,3,0,2,1,1,3,1
5,85,2.63,2,1,2,0,8,1,0,0,3,1,1,4,2,0
8,32,3.53,8,0,4,0,8,1,3,0,0,1,0,1,4,1
4,42,3.93,1,2,3,0,9,1,0,0,4,1,0,3,0,0
0,52,3.68,1,1,4,1,8,0,1,0,2,3,4,3,2,1
2,6,2.3,6,2,1,0,3,1,0,4,1,0,1,0,3,1
11,47,3.54,8,2,0,0,7,1,1,4,2,0,1,2,1,1
12,88,2.93,5,0,0,1,8,0,1,1,2,3,0,3,1,0
5,11,2.07,0,2,4,1,6,1,3,2,1,0,2,2,4,1
4,26,2.73,7,1,1,1,5,1,0,0,1,2,0,2,2,0
4,68,4.0,2,0,4,0,5,1,0,0,2,3,1,4,0,0
10,19,2.58,1,1,4,1,1,0,4,2,0,1,1,4,2,1
0,60,2.43,5,1,1,1,5,1,1,2,2,3,1,2,0,0
14,86,3.65,1,0,4,0,0,0,4,0,4,1,4,0,2,0
1,33,2.55,5,0,2,0,6,1,2,3,4,0,2,3,3,1
7,70,2.34,1,2,4,0,4,1,1,3,4,1,2,3,0,1
12,10,3.03,6,1,3,0,8,1,2,1,2,4,4,1,2,0
9,76,3.66,9,0,0,0,9,0,0,1,2,4,3,3,0,0
9,30,2.76,5,2,3,0,3,0,3,2,0,3,0,1,0,1
13,82,2.43,7,1,3,0,5,1,1,3,4,1,0,4,4,1
10,45,2.71,3,0,2,0,1,0,3,3,2,0,2,4,1,0
10,87,3.23,2,0,4,1,5,0,1,2,1,2,3,3,3,1
0,51,2.23,3,0,3,1,3,1,3,2,3,2,2,2,2,1
6,28,2.44,3,2,1,0,7,0,2,4,0,4,2,0,3,0
11,63,3.75,6,2,1,0,5,0,4,2,1,4,2,0,0,1
4,85,2.51,8,2,3,0,0,0,3,1,3,3,0,3,4,0
12,50,3.34,7,1,3,1,8,0,1,3,2,2,4,3,1,0
4,35,3.37,0,1,4,1,9,1,4,1,3,3,0,0,3,1
5,30,2.9,0,0,0,1,5,0,2,1,4,3,0,2,4,0
3,62,2.21,1,1,2,0,4,0,0,0,0,3,2,4,4,1
13,87,3.0,7,2,2,1,2,0,3,1,1,1,3,1,4,1
6,14,2.8,4,2,4,1,8,1,2,0,1,4,2,0,2,0
7,67,2.34,0,0,2,1,3,1,2,1,4,1,0,3,1,0
11,59,2.29,6,2,2,1,6,0,1,4,2,1,4,2,3,0
2,5,3.12,9,0,3,1,8,1,2,3,1,1,2,0,4,1
4,63,3.1,6,1,4,1,8,0,3,4,4,2,3,1,3,0
8,43,3.0,1,2,1,1,0,1,3,0,3,0,4,2,0,1
9,24,2.81,6,1,2,1,6,1,1,1,3,0,1,4,4,1
1,43,3.64,3,0,0,1,5,0,1,0,0,2,0,2,1,0
11,7,3.89,4,0,0,1,1,1,0,0,0,3,2,1,1,1
9,83,2.87,4,2,4,1,0,1,3,3,2,1,4,2,0,1
14,38,2.85,5,1,1,1,1,1,0,0,2,3,1,0,3,0
6,28,2.79,7,1,4,1,7,1,0,0,2,1,2,4,3,1
9,53,2.45,0,0,3,0,6,1,0,2,0,0,1,1,3,1
10,58,3.51,8,0,3,1,2,0,2,4,2,1,2,4,3,0
10,1,2.06,0,0,4,1,4,0,2,3,0,0,2,0,0,0
13,34,2.45,7,0,3,0,7,0,1,3,4,1,3,1,2,0
4,55,3.14,0,2,1,1,5,1,2,3,4,3,0,0,1,0
12,69,2.44,9,0,1,0,1,0,0,4,4,0,0,4,0,0
8,88,2.71,0,1,3,1,4,1,2,0,3,3,2,1,1,0
10,48,3.72,3,2,3,0,3,0,2,2,3,4,1,4,0,0
4,50,2.02,1,1,0,0,7,0,3,1,1,1,3,4,4,0
13,5,3.74,2,2,4,1,3,0,4,0,0,3,1,4,0,1
1,24,2.78,1,0,0,1,2,0,2,4,1,2,3,0,0,0
4,88,3.37,1,0,2,0,7,0,2,3,4,3,4,2,3,1
11,0,3.0,9,2,0,0,5,1,1,0,0,2,0,4,4,0
1,5,3.72,6,0,0,0,8,0,1,0,2,2,4,0,1,1
6,76,3.11,6,1,0,0,7,0,3,4,0,4,2,0,3,1
4,61,2.25,9,0,2,0,4,0,1,2,3,4,1,0,1,0
14,78,3.18,0,0,3,1,2,0,0,0,3,2,0,1,3,0
9,65,2.31,3,0,2,1,6,0,3,0,1,1,0,4,3,1
9,50,2.51,0,1,1,0,4,0,1,1,2,2,0,0,3,0
8,52,2.03,9,1,1,0,3,0,3,3,2,1,3,1,2,1
11,11,2.44,6,1,4,0,3,1,0,3,2,4,3,3,0,0
7,86,2.58,5,0,1,1,1,1,0,1,1,0,2,2,1,0
11,37,3.53,2,1,4,0,9,0,3,0,2,3,1,3,4,1
5,11,2.82,2,0,0,0,0,0,4,2,2,4,4,3,3,0
10,74,3.53,9,1,2,1,5,1,1,3,3,4,2,2,0,1
9,20,3.9,5,1,0,0,2,0,3,2,0,1,4,1,3,1
0,10,3.84,3,0,4,0,0,0,1,2,1,1,2,3,3,0
0,54,3.18,4,2,2,0,1,0,3,0,2,0,0,0,3,0
7,49,3.24,0,0,3,0,3,0,0,3,4,3,0,3,3,1
8,18,2.47,8,0,1,0,4,0,1,3,4,0,3,2,1,1
3,67,2.21,3,1,3,1,7,0,0,4,2,2,0,2,1,0
10,12,2.21,2,2,0,1,6,1,2,0,3,0,1,0,1,0
10,2,3.14,1,0,3,1,2,0,0,1,1,3,1,1,3,1
5,50,2.62,6,2,1,0,0,0,3,0,0,2,0,3,4,1
4,3,3.15,9,1,2,0,2,1,3,1,2,0,0,2,3,1
4,31,3.65,9,2,1,1,5,1,0,3,1,2,1,0,1,1
12,65,2.76,6,2,4,1,3,0,2,1,3,4,4,3,4,0
3,53,3.13,2,0,0,0,7,1,0,2,1,3,0,2,2,0
14,16,2.78,9,0,3,1,0,1,4,0,0,3,3,2,0,1
10,57,3.49,7,1,3,1,4,0,1,3,4,1,4,1,1,1
0,19,2.32,8,2,2,1,0,1,4,1,3,4,3,1,4,1
13,13,3.45,2,0,1,0,1,0,3,2,4,2,3,1,3,1
4,69,3.27,7,0,1,1,5,1,4,1,3,4,1,4,0,1
5,7,3.61,8,2,1,0,5,1,3,1,0,0,4,0,4,0
7,89,2.37,3,1,3,0,8,1,1,2,3,0,3,1,1,1
7,16,2.73,6,2,3,0,7,0,1,2,2,2,0,0,1,0
10,64,3.26,5,1,3,0,5,0,0,0,0,0,4,0,2,0
11,68,3.9,3,0,1,1,4,0,1,4,3,1,3,2,4,1
7,56,3.26,8,1,3,0,2,0,4,0,4,4,4,4,3,1
10,28,2.31,4,1,2,0,8,0,2,1,2,0,1,2,3,1
12,21,2.52,8,1,3,1,1,1,3,1,0,0,0,1,1,0
0,82,3.56,8,0,2,1,6,1,1,2,1,2,3,0,0,1
8,14,3.84,1,2,4,0,6,0,4,1,2,2,3,2,0,1
3,82,3.2,8,2,1,0,6,1,0,4,4,0,2,3,2,1
3,88,3.66,5,1,1,1,1,0,2,2,0,1,0,3,4,1
2,8,2.51,2,0,2,0,1,1,1,4,1,3,3,0,0,1
8,25,3.53,9,1,2,1,2,1,0,1,0,1,0,4,3,0
10,45,2.18,3,1,2,1,6,0,4,2,0,0,4,2,4,1
3,78,3.99,3,1,2,1,5,1,3,2,0,0,4,4,3,0
0,65,2.32,7,2,0,1,1,1,3,1,2,1,0,2,0,1
1,16,2.66,1,0,4,0,5,1,4,2,3,2,0,1,4,1
0,89,2.98,4,1,3,1,2,0,0,1,1,3,2,2,2,1
3,51,2.92,3,0,4,0,1,1,0,0,4,2,1,3,3,0
2,43,3.74,1,0,4,0,4,0,4,1,3,4,1,2,3,0
8,25,2.83,2,2,4,1,5,0,1,3,3,2,2,1,3,0
10,6,3.08,4,1,3,0,9,1,1,0,3,1,2,2,4,0
6,80,2.95,7,2,2,1,9,1,0,3,2,3,1,4,2,1
7,20,2.32,4,1,3,0,9,0,0,4,3,0,0,2,4,0
12,49,2.86,5,1,0,0,6,1,4,4,4,0,2,1,4,0
1,10,2.24,2,2,3,0,2,0,1,1,2,1,2,0,4,0
11,65,2.68,0,1,3,0,7,1,0,0,3,3,4,1,4,1
3,30,2.49,6,0,1,1,7,1,4,4,1,4,1,4,0,0
0,1,3.29,7,1,3,1,9,0,2,0,0,1,0,2,2,0
14,84,3.97,0,1,2,0,9,0,4,4,1,4,1,1,1,0
4,71,3.84,2,0,2,1,6,0,1,0,1,4,1,2,1,0
8,39,2.16,5,0,3,1,8,1,2,3,1,3,2,3,2,1
10,75,2.51,9,1,2,1,5,0,3,4,3,2,0,4,4,0
14,32,3.98,1,0,3,0,5,1,3,1,1,0,0,2,0,1
11,41,3.23,9,0,3,1,7,1,0,0,1,1,1,1,2,0
11,4,2.36,9,0,0,1,6,1,1,3,0,3,1,0,0,1
11,5,3.43,7,1,0,1,3,0,0,1,3,4,1,0,3,1
8,62,2.66,5,0,0,1,3,0,2,0,4,1,4,2,3,1
6,49,3.55,5,1,2,0,9,1,3,1,0,3,3,3,0,1
8,82,3.59,5,0,2,0,5,1,4,1,0,0,1,4,3,1
4,48,2.48,9,0,1,1,4,1,2,0,1,1,3,0,4,0
7,3,2.52,0,1,1,1,3,0,4,4,3,1,3,1,4,0
14,58,3.96,3,1,3,1,1,1,1,0,0,1,2,4,3,0
9,78,2.35,8,2,4,1,4,0,0,4,3,3,2,0,3,0
5,25,2.85,5,1,1,1,4,0,1,4,3,3,4,4,3,1
14,15,3.87,6,2,1,1,0,0,4,4,3,1,0,0,2,1
4,56,3.83,0,2,4,0,1,1,4,2,4,0,1,0,4,1
12,29,3.88,4,2,1,0,5,1,4,2,2,3,0,0,0,1
3,76,2.19,2,2,0,0,3,0,1,0,3,4,1,3,1,1
9,24,2.29,9,1,1,1,8,1,3,3,0,4,1,2,2,1
8,66,2.27,2,0,0,0,0,1,1,2,4,0,0,1,0,0
11,77,2.34,9,1,1,0,5,1,1,1,3,3,0,1,0,0
1,23,3.46,7,1,0,0,5,1,4,4,4,4,4,4,3,1
5,87,3.42,4,2,2,1,8,0,1,1,4,3,4,0,3,1
10,88,3.14,0,2,3,1,7,1,4,3,2,2,3,1,3,0
10,21,3.82,4,0,2,0,5,0,2,2,1,1,4,0,3,1
12,14,2.18,9,1,0,0,3,1,4,2,3,1,4,4,3,0
4,31,3.38,9,2,3,0,6,0,2,1,3,0,3,4,2,0
7,84,3.46,5,0,2,0,1,1,1,0,0,2,0,3,2,1
2,69,2.28,5,2,2,0,0,0,2,3,0,0,1,4,0,0
6,32,3.89,3,0,1,0,5,0,2,4,4,2,0,3,0,0
8,56,3.39,8,1,2,0,0,0,2,2,2,3,2,3,2,1
5,71,2.06,1,0,3,1,1,0,0,0,3,0,2,2,2,0
11,84,2.51,3,1,4,1,5,1,4,2,0,2,3,2,4,1
14,17,2.14,3,2,0,1,4,0,0,0,0,1,0,3,2,0
0,10,3.93,6,0,3,1,2,1,2,1,3,3,0,1,2,0
2,72,2.32,0,0,2,0,9,1,0,0,4,3,3,4,0,0
2,18,2.69,7,2,3,0,6,0,1,0,3,4,3,4,0,0
0,49,3.37,8,0,0,0,6,0,0,2,1,4,4,3,0,1
4,56,2.17,7,1,0,0,9,1,1,4,2,2,4,1,1,0
14,42,3.85,6,0,2,1,0,1,0,4,2,3,2,3,3,0
11,72,2.58,2,1,2,1,8,0,3,2,0,0,0,0,3,0
9,55,2.77,5,1,3,0,2,1,2,1,2,4,2,4,0,0
2,47,2.07,6,0,0,1,9,1,0,1,3,3,2,3,0,0
2,55,2.81,3,1,2,1,8,0,4,3,3,3,1,3,4,1
1,53,3.58,5,1,2,1,3,1,2,3,2,0,0,3,2,0
5,36,2.6,8,0,1,0,7,0,1,4,0,4,3,0,0,0
13,34,3.89,1,1,3,0,4,0,1,3,1,3,3,3,3,0
11,51,2.93,8,2,2,0,0,0,0,1,2,1,4,1,4,0
12,57,3.39,1,0,3,0,4,1,4,3,0,0,0,3,3,0
2,32,2.06,4,2,3,0,5,0,2,3,3,3,4,2,3,0
10,59,3.73,4,2,2,0,8,0,3,1,3,3,1,3,1,1
4,30,3.37,8,2,4,1,0,0,3,1,3,3,2,4,0,1
4,29,3.93,5,1,3,0,7,0,0,4,3,3,4,4,4,1
13,60,3.98,4,2,4,1,4,0,0,3,3,0,4,3,3,0
7,61,4.0,7,1,4,1,7,1,1,2,4,1,4,4,4,1
2,9,3.46,1,2,1,0,9,0,0,0,0,3,0,0,4,1
14,29,3.16,9,0,4,1,9,1,0,0,0,3,4,3,2,0
4,68,3.05,4,1,3,1,1,1,3,0,1,3,1,3,4,0
8,57,2.61,8,0,2,0,1,1,2,2,4,0,0,2,2,0
11,36,3.63,5,0,3,1,6,1,4,3,4,0,1,1,3,0
11,27,3.25,0,0,4,1,7,0,3,0,2,1,2,0,2,0
1,68,2.53,8,1,2,1,7,1,2,1,3,3,2,0,0,0
13,73,3.91,1,2,4,0,9,0,0,2,1,0,3,3,2,1
1,6,2.93,4,1,0,1,9,0,1,1,1,4,3,0,4,0
9,49,2.81,4,2,4,0,4,1,3,2,1,3,3,1,4,0
14,87,3.25,5,1,4,0,8,1,3,1,2,4,4,0,1,1
10,48,2.21,0,2,4,0,5,0,0,3,0,0,3,1,1,1
1,33,2.78,4,0,2,0,6,1,3,4,4,4,4,2,0,0
14,74,2.31,7,2,3,0,9,1,1,2,4,3,4,2,4,1
13,78,3.79,5,2,4,0,4,1,0,2,3,3,1,3,1,0
9,14,3.73,2,0,2,0,8,1,4,3,4,0,3,4,0,0
8,35,2.31,1,2,0,1,5,0,4,4,3,2,2,4,4,0
0,55,3.34,4,1,2,1,1,1,1,3,2,3,2,4,3,1
11,21,2.22,3,0,1,1,8,1,0,1,1,2,3,0,2,1
6,44,3.0,8,0,1,0,6,1,2,0,3,2,4,0,4,0
6,58,3.76,8,0,3,1,3,1,0,4,1,4,0,0,4,1
7,4,2.87,3,1,1,0,3,0,4,1,1,2,4,4,3,1
9,19,2.5,3,2,1,1,0,1,4,4,4,2,4,3,0,0
5,83,3.36,7,1,3,0,7,1,2,3,1,1,2,3,0,0
2,27,3.24,6,2,2,1,6,1,3,4,0,1,0,4,0,1
14,18,3.53,9,2,4,0,7,0,4,2,4,3,3,3,3,1
11,86,2.61,5,2,2,0,8,1,3,4,0,0,4,3,1,0
1,2,2.28,8,0,2,0,8,1,2,3,0,1,4,3,2,1
12,2,3.46,1,2,1,1,5,0,0,2,4,2,4,1,2,1
2,77,3.4,3,0,0,1,9,0,0,3,0,3,3,2,0,1
3,64,3.09,4,2,3,0,8,0,2,3,4,2,2,1,1,1
11,54,2.61,8,0,3,0,0,1,4,2,4,4,1,1,2,0
2,4,3.99,5,1,2,1,7,1,1,2,4,4,0,4,0,0
9,5,3.57,8,2,2,0,2,1,3,1,2,0,1,3,1,0
2,62,3.55,5,2,0,1,5,1,3,2,0,2,3,0,4,0
12,68,3.7,0,1,1,0,8,0,4,1,3,4,0,1,4,1
8,4,3.21,3,0,0,1,7,1,2,1,3,0,0,0,2,0
5,39,3.7,8,2,2,1,1,0,1,2,2,2,1,1,2,0
2,49,3.29,5,2,2,0,4,1,4,1,3,4,2,4,3,0
11,84,2.1,0,0,1,1,1,1,2,1,2,0,0,4,4,0
4,50,2.92,3,2,0,1,2,0,1,3,0,3,0,4,3,0
12,86,2.24,7,2,1,0,2,1,0,3,1,2,1,2,3,0
3,41,3.07,6,1,4,0,0,0,1,4,4,3,4,1,2,0
10,12,3.77,6,2,0,1,0,0,2,2,1,3,4,4,2,0
0,86,3.92,4,1,2,0,1,1,3,4,2,2,2,3,1,1
8,75,3.33,3,0,3,1,8,1,4,0,2,3,3,4,1,0
11,86,3.18,1,0,4,1,0,0,2,1,2,4,4,3,2,1
6,38,3.73,6,2,1,1,1,1,3,1,0,0,3,1,3,0
9,68,2.45,3,1,3,1,9,1,2,1,3,3,2,4,4,1
6,47,2.25,3,0,4,1,6,1,0,4,3,4,1,3,2,0
8,61,3.34,4,1,0,0,2,1,1,4,4,2,2,4,4,0
2,1,2.46,9,0,2,1,8,0,2,0,0,3,0,4,0,0
10,61,3.59,1,0,4,1,0,1,4,2,4,1,1,2,2,0
6,72,2.89,6,1,4,1,4,1,4,4,4,4,0,4,0,0
14,46,3.14,2,1,4,0,2,1,0,2,2,4,3,1,4,1
3,69,2.32,5,0,3,1,7,1,2,2,3,2,3,2,0,1
1,28,3.33,1,0,3,0,3,0,0,2,1,0,2,1,0,1
12,39,3.96,8,2,0,0,9,1,1,4,3,0,2,2,1,0
1,5,3.61,3,1,2,1,8,0,0,1,1,4,2,1,3,0
14,35,2.33,7,1,4,0,4,0,4,2,3,0,3,4,2,1
11,81,2.08,8,1,2,1,6,0,2,3,4,1,3,2,1,0
13,4,3.72,1,1,1,0,9,1,3,0,0,1,0,4,0,0
1,36,3.66,4,2,0,0,9,1,1,1,4,3,1,1,1,0
7,79,3.48,6,2,2,1,4,0,1,4,2,3,3,1,1,0
14,38,3.41,0,0,0,0,7,1,1,0,3,2,3,0,4,1
8,80,3.48,7,2,0,0,9,1,4,2,0,4,0,3,3,1
9,53,2.04,0,2,3,0,4,0,3,4,1,2,2,1,2,0
9,29,3.73,8,1,0,0,8,0,4,2,4,1,4,1,3,1
4,11,2.47,2,1,3,0,2,0,4,2,4,2,0,3,4,1
11,16,2.67,8,2,4,0,1,0,0,4,4,3,4,2,2,0
5,52,2.49,4,1,2,0,3,1,3,0,0,3,3,2,4,0
4,13,2.51,1,2,2,1,7,1,1,1,3,3,0,2,4,0
4,75,2.38,8,2,1,1,0,0,4,2,4,1,4,0,0,1
4,30,3.76,0,2,1,0,2,1,3,0,1,2,3,4,4,1
1,17,2.36,9,2,3,1,0,0,1,0,3,3,3,0,2,0
13,21,3.96,6,1,1,1,3,0,2,4,2,0,2,3,3,0
2,45,2.54,6,2,4,1,1,1,0,4,3,4,1,4,2,0
1,55,2.74,7,0,3,0,1,1,3,1,2,3,2,3,3,0
3,32,2.25,2,0,0,1,6,0,2,3,3,1,4,4,4,0
14,57,3.36,8,0,4,0,3,0,0,2,1,2,3,0,1,0
6,77,2.43,5,1,1,1,6,1,0,1,1,4,4,2,4,1
10,85,2.52,1,1,3,0,9,1,3,1,1,0,0,4,0,0
4,19,3.68,6,1,4,1,2,1,4,3,4,4,3,4,2,1
1,43,2.48,6,2,1,0,1,0,2,0,1,3,0,4,2,1
3,22,2.79,6,1,2,1,1,0,2,4,4,0,2,2,3,1
10,0,2.68,4,0,0,1,7,1,3,4,0,4,3,0,0,1
6,57,3.71,9,2,1,1,7,1,4,4,3,0,2,3,0,1
11,38,2.64,6,1,0,0,4,1,2,3,1,0,2,2,4,1
7,0,3.31,6,0,2,0,0,1,2,0,1,4,4,1,2,1
2,41,2.47,4,0,3,0,6,0,1,1,2,3,4,1,3,1
13,4,3.69,0,0,3,0,0,1,4,3,4,0,2,3,2,1
11,85,2.89,1,0,3,0,7,0,4,3,0,1,4,0,4,0
9,47,2.96,5,0,1,0,5,1,2,4,2,3,4,3,0,0
2,3,3.31,8,2,2,1,3,1,0,0,3,2,1,4,1,1
7,42,2.54,4,0,0,0,1,1,3,0,1,3,1,3,1,1
2,45,3.62,6,1,2,0,3,0,3,4,0,2,1,3,2,0
5,39,2.27,2,1,1,1,6,1,4,2,1,2,0,4,0,1
7,89,2.77,4,1,2,1,2,1,4,2,1,1,1,1,0,1
4,42,3.66,4,2,4,1,6,1,1,0,3,3,4,3,3,1
12,4,2.1,6,1,0,1,8,1,0,2,2,3,0,0,0,1
2,75,3.12,8,0,0,0,2,1,2,3,2,1,3,4,1,1
4,36,3.56,8,0,2,0,2,0,0,3,2,1,2,4,0,1
8,46,3.33,7,0,3,1,1,0,1,3,0,3,0,4,4,0
5,73,2.97,4,0,1,0,8,1,1,2,1,3,4,1,4,0
11,61,3.39,1,0,1,0,3,1,2,2,1,2,0,0,4,0
8,9,2.3,1,1,3,1,9,0,4,4,1,1,4,0,0,1
5,20,2.3,5,0,3,1,3,1,4,2,4,0,0,1,2,1
4,15,2.9,4,2,4,0,7,1,1,2,3,3,3,1,4,0
9,85,3.07,5,1,1,1,5,1,3,3,3,3,2,2,2,0
14,18,3.83,7,2,0,1,6,0,0,0,0,0,0,2,1,1
0,56,2.78,5,2,3,1,2,0,4,4,3,4,1,2,3,0
13,7,2.84,4,0,0,0,4,1,1,0,0,3,4,1,3,0
10,12,2.56,4,2,1,1,0,1,0,2,0,0,0,0,4,0
2,86,2.72,2,0,1,1,6,1,1,0,3,4,0,4,4,1
12,54,3.35,9,1,3,0,8,0,3,4,4,4,1,2,4,0
14,21,2.74,7,1,0,0,0,0,2,2,1,4,2,2,1,1
2,25,3.22,0,1,0,1,4,1,2,1,4,0,1,1,4,1
5,8,3.3,1,0,4,0,8,0,2,1,0,1,1,1,2,1
3,83,2.23,8,2,2,1,0,1,4,2,3,4,4,3,2,0
2,48,3.39,2,1,1,0,6,1,3,2,3,3,4,3,1,1
9,12,2.53,8,2,3,0,4,0,3,1,2,4,4,0,1,0
0,14,2.39,6,2,1,0,8,1,1,3,4,0,4,2,0,0
1,77,3.97,7,1,2,0,0,1,3,0,3,1,0,2,3,0
2,39,2.59,4,2,1,1,1,0,3,4,3,0,4,2,0,0
8,5,2.44,7,2,1,0,8,1,2,3,0,3,0,4,0,0
8,6,2.12,0,1,4,1,8,0,4,2,4,1,2,2,3,1
9,84,2.85,9,2,2,1,8,1,4,0,0,0,4,2,2,1
0,39,2.53,3,0,2,1,1,1,4,2,3,2,2,3,0,1
11,19,2.83,1,2,2,1,6,0,2,1,3,3,4,3,3,1
10,9,3.59,2,0,1,0,3,1,0,2,0,2,3,2,4,0
4,85,2.67,0,1,1,1,4,0,1,3,4,3,3,4,0,0
10,11,3.27,7,2,3,1,6,0,0,1,1,2,4,4,2,0
